city,timestamp,aqi,pm2_5,pm10,co,no2,o3,so2,nh3,no,temperature,humidity,wind_speed,hour,day,month,day_of_week,aqi_lag_1,aqi_lag_2,aqi_change,aqi_rolling_mean_3,target_aqi
Lahore,2026-08-16 01:00:00+00:00,90,30.73,88.71,363.32,11.44,19.42,1.13,6.36,0.08,25.8,91,1.9,1,16,8,6,87.0,83.0,3.0,86.66666666666667,93.0
Lahore,2026-08-16 02:00:00+00:00,93,31.9,95.09,371.44,9.72,19.89,1.26,6.02,1.02,26.8,90,0.85,2,16,8,6,90.0,87.0,3.0,90.0,93.0
Lahore,2026-08-16 03:00:00+00:00,93,31.89,102.59,343.89,6.49,26.2,1.34,4.96,2.44,28.6,84,0.86,3,16,8,6,93.0,90.0,0.0,92.0,91.0
Lahore,2026-08-16 04:00:00+00:00,91,31.17,109.5,269.4,4.37,40.84,1.4,3.67,1.66,30.5,76,1.24,4,16,8,6,93.0,93.0,-2.0,92.33333333333333,101.0
Lahore,2026-08-16 05:00:00+00:00,101,35.53,114.6,245.98,3.2,59.56,1.48,3.29,0.96,32.0,71,1.25,5,16,8,6,91.0,93.0,10.0,95.0,117.0
Lahore,2026-08-16 06:00:00+00:00,117,42.1,120.98,223.87,2.02,80.59,1.5,2.91,0.45,33.0,68,1.5,6,16,8,6,101.0,91.0,16.0,103.0,93.0
Lahore,2026-08-16 07:00:00+00:00,93,31.93,95.08,181.07,1.02,83.02,1.17,1.65,0.21,33.9,63,1.46,7,16,8,6,117.0,101.0,-24.0,103.66666666666667,77.0
Lahore,2026-08-16 08:00:00+00:00,77,24.24,73.61,167.79,0.77,79.59,1.0,1.06,0.16,34.2,62,1.45,8,16,8,6,93.0,117.0,-16.0,95.66666666666667,72.0
Lahore,2026-08-16 09:00:00+00:00,72,22.05,66.93,166.64,0.77,80.01,1.02,0.92,0.15,34.4,62,1.52,9,16,8,6,77.0,93.0,-5.0,80.66666666666667,70.0
Lahore,2026-08-16 10:00:00+00:00,70,21.35,63.99,170.8,0.92,80.72,1.07,0.97,0.17,34.3,63,1.36,10,16,8,6,72.0,77.0,-2.0,73.0,71.0
Lahore,2026-08-16 11:00:00+00:00,71,21.57,63.36,179.1,1.32,80.09,1.16,1.22,0.22,34.2,64,1.4,11,16,8,6,70.0,72.0,1.0,71.0,71.0
Lahore,2026-08-16 12:00:00+00:00,71,21.81,63.3,189.39,1.99,77.41,1.28,1.46,0.24,32.6,73,2.24,12,16,8,6,71.0,70.0,0.0,70.66666666666667,72.0
Lahore,2026-08-16 13:00:00+00:00,72,22.26,63.16,217.69,3.95,67.43,1.36,2.17,0.19,31.5,78,1.46,13,16,8,6,71.0,71.0,1.0,71.33333333333333,74.0
Lahore,2026-08-16 14:00:00+00:00,74,23.16,63.41,263.04,6.64,53.98,1.45,3.29,0.02,29.3,85,4.18,14,16,8,6,72.0,71.0,2.0,72.33333333333333,76.0
Lahore,2026-08-16 15:00:00+00:00,76,23.99,64.08,303.13,8.37,45.34,1.52,4.25,0.0,28.7,87,1.39,15,16,8,6,74.0,72.0,2.0,74.0,77.0
Lahore,2026-08-16 16:00:00+00:00,77,24.3,64.1,326.54,9.43,39.89,1.56,4.87,0.0,28.5,89,1.57,16,16,8,6,76.0,74.0,1.0,75.66666666666667,77.0
Lahore,2026-08-16 17:00:00+00:00,77,24.48,64.57,337.11,9.83,36.44,1.6,5.08,0.0,28.3,90,2.16,17,16,8,6,77.0,76.0,0.0,76.66666666666667,77.0
Lahore,2026-08-16 18:00:00+00:00,77,24.47,65.29,334.64,9.82,33.88,1.59,5.0,0.0,29.5,88,1.71,18,16,8,6,77.0,77.0,0.0,77.0,76.0
Lahore,2026-08-16 19:00:00+00:00,76,24.19,66.31,315.46,9.28,32.31,1.47,4.66,0.0,29.1,90,1.79,19,16,8,6,77.0,77.0,-1.0,76.66666666666667,77.0
Lahore,2026-08-16 20:00:00+00:00,77,24.35,68.46,299.68,8.92,30.65,1.3,4.51,0.0,28.0,91,1.45,20,16,8,6,76.0,77.0,1.0,76.66666666666667,78.0
Lahore,2026-08-16 21:00:00+00:00,78,24.81,72.71,280.15,8.23,30.65,1.17,4.33,0.0,25.1,96,3.92,21,16,8,6,77.0,76.0,1.0,77.0,79.0
Lahore,2026-08-16 22:00:00+00:00,79,25.31,78.07,256.23,7.23,32.38,1.11,4.0,0.0,25.5,95,1.51,22,16,8,6,78.0,77.0,1.0,78.0,80.0
Lahore,2026-08-16 23:00:00+00:00,80,25.67,81.67,240.87,6.67,33.4,1.1,3.89,0.0,25.8,94,0.1,23,16,8,6,79.0,78.0,1.0,79.0,79.0
Lahore,2026-08-17 00:00:00+00:00,79,25.59,83.79,229.02,6.3,34.16,1.13,3.79,0.0,25.7,96,1.59,0,17,8,0,80.0,79.0,-1.0,79.33333333333333,78.0
Lahore,2026-08-17 01:00:00+00:00,78,25.07,84.56,221.05,6.02,34.34,1.25,3.6,0.0,25.8,92,1.43,1,17,8,0,79.0,80.0,-1.0,79.0,77.0
Lahore,2026-08-17 02:00:00+00:00,77,24.41,84.9,217.32,5.51,34.68,1.45,3.47,0.27,26.4,90,1.12,2,17,8,0,78.0,79.0,-1.0,78.0,75.0
Lahore,2026-08-17 03:00:00+00:00,75,23.7,85.11,212.6,4.3,37.8,1.7,3.18,0.98,27.5,86,1.64,3,17,8,0,77.0,78.0,-2.0,76.66666666666667,71.0
Lahore,2026-08-17 04:00:00+00:00,71,21.7,80.53,172.02,2.49,51.84,1.74,1.89,0.65,29.4,79,1.39,4,17,8,0,75.0,77.0,-4.0,74.33333333333333,72.0
Lahore,2026-08-17 05:00:00+00:00,72,22.29,78.15,157.0,1.62,63.91,1.78,1.35,0.38,31.2,73,1.77,5,17,8,0,71.0,75.0,1.0,72.66666666666667,77.0
Lahore,2026-08-17 06:00:00+00:00,77,24.46,79.37,151.26,1.22,73.13,1.8,1.11,0.25,32.7,66,1.25,6,17,8,0,72.0,71.0,5.0,73.33333333333333,79.0
Lahore,2026-08-17 07:00:00+00:00,79,25.19,77.66,147.57,0.96,78.39,1.62,0.83,0.18,33.6,63,1.18,7,17,8,0,77.0,72.0,2.0,76.0,77.0
Lahore,2026-08-17 08:00:00+00:00,77,24.69,73.98,145.26,0.86,80.44,1.46,0.64,0.15,34.3,60,0.99,8,17,8,0,79.0,77.0,-2.0,77.66666666666667,77.0
Lahore,2026-08-17 09:00:00+00:00,77,24.27,71.45,143.96,0.87,82.4,1.49,0.54,0.14,34.7,58,1.34,9,17,8,0,77.0,79.0,0.0,77.66666666666667,77.0
Lahore,2026-08-17 10:00:00+00:00,77,24.6,70.36,147.94,1.13,83.59,1.61,0.66,0.16,34.5,57,1.73,10,17,8,0,77.0,77.0,0.0,77.0,79.0
Lahore,2026-08-17 11:00:00+00:00,79,25.58,69.54,159.36,1.76,82.01,1.74,1.03,0.2,33.6,61,1.8,11,17,8,0,77.0,77.0,2.0,77.66666666666667,80.0
Lahore,2026-08-17 12:00:00+00:00,80,26.04,67.86,174.1,2.77,78.09,1.85,1.39,0.21,34.3,55,1.28,12,17,8,0,79.0,77.0,1.0,78.66666666666667,82.0
Lahore,2026-08-17 13:00:00+00:00,82,26.63,66.5,213.81,5.38,67.02,1.85,2.25,0.16,33.1,70,0.45,13,17,8,0,80.0,79.0,2.0,80.33333333333333,84.0
Lahore,2026-08-17 14:00:00+00:00,84,27.85,66.88,276.91,8.69,53.49,1.89,3.54,0.01,31.2,76,1.07,14,17,8,0,82.0,80.0,2.0,82.0,87.0
Lahore,2026-08-17 15:00:00+00:00,87,29.09,68.13,331.64,10.89,44.72,1.96,4.68,0.0,30.5,76,1.75,15,17,8,0,84.0,82.0,3.0,84.33333333333333,89.0
Lahore,2026-08-17 16:00:00+00:00,89,30.05,69.22,375.46,12.6,38.13,2.03,5.66,0.0,29.8,78,2.2,16,17,8,0,87.0,84.0,2.0,86.66666666666667,91.0
Lahore,2026-08-17 17:00:00+00:00,91,31.04,70.67,411.58,13.67,32.29,2.07,6.33,0.0,28.9,84,2.43,17,17,8,0,89.0,87.0,2.0,89.0,92.0
Lahore,2026-08-17 18:00:00+00:00,92,31.45,71.53,429.7,14.05,27.76,2.02,6.47,0.0,29.5,86,2.35,18,17,8,0,91.0,89.0,1.0,90.66666666666667,90.0
Lahore,2026-08-17 19:00:00+00:00,90,30.6,70.61,420.14,13.67,24.99,1.84,5.84,0.0,29.0,88,1.85,19,17,8,0,92.0,91.0,-2.0,91.0,88.0
Lahore,2026-08-17 20:00:00+00:00,88,29.91,69.95,411.34,13.14,23.17,1.66,4.91,0.02,28.6,89,1.83,20,17,8,0,90.0,92.0,-2.0,90.0,87.0
Lahore,2026-08-17 21:00:00+00:00,87,29.37,70.39,397.27,12.17,23.52,1.54,4.07,0.03,28.4,90,0.81,21,17,8,0,88.0,90.0,-1.0,88.33333333333333,86.0
Lahore,2026-08-17 22:00:00+00:00,86,28.55,71.41,372.51,10.83,25.52,1.4,3.48,0.03,25.4,95,3.62,22,17,8,0,87.0,88.0,-1.0,87.0,85.0
Lahore,2026-08-17 23:00:00+00:00,85,28.5,71.48,365.66,10.33,25.09,1.3,3.08,0.03,26.2,94,0.69,23,17,8,0,86.0,87.0,-1.0,86.0,86.0
Lahore,2026-08-18 00:00:00+00:00,86,28.84,70.86,370.0,10.23,23.88,1.3,2.81,0.03,27.8,91,0.74,0,18,8,1,85.0,86.0,1.0,85.66666666666667,86.0
Lahore,2026-08-18 01:00:00+00:00,86,28.92,69.28,376.57,10.15,21.97,1.36,2.72,0.03,27.3,93,0.36,1,18,8,1,86.0,85.0,0.0,85.66666666666667,86.0
Lahore,2026-08-18 02:00:00+00:00,86,28.76,70.5,380.44,9.26,21.17,1.52,3.09,0.64,28.1,90,0.78,2,18,8,1,86.0,86.0,0.0,86.0,85.0
Lahore,2026-08-18 03:00:00+00:00,85,28.24,75.64,369.94,6.81,24.87,1.85,3.65,2.49,29.9,77,1.12,3,18,8,1,86.0,86.0,-1.0,85.66666666666667,80.0
Lahore,2026-08-18 04:00:00+00:00,80,25.98,90.19,247.87,4.5,44.75,2.43,2.9,1.5,31.6,69,1.46,4,18,8,1,85.0,86.0,-5.0,83.66666666666667,89.0
Lahore,2026-08-18 05:00:00+00:00,89,30.06,102.13,204.09,3.15,62.55,2.68,2.64,0.83,32.9,66,1.04,5,18,8,1,80.0,85.0,9.0,84.66666666666667,105.0
Lahore,2026-08-18 06:00:00+00:00,105,37.12,113.56,185.0,2.12,80.15,2.76,2.38,0.43,34.1,60,1.68,6,18,8,1,89.0,80.0,16.0,91.33333333333333,94.0
Lahore,2026-08-18 07:00:00+00:00,94,32.45,106.25,140.44,1.08,85.34,2.15,1.13,0.2,34.4,59,1.42,7,18,8,1,105.0,89.0,-11.0,96.0,86.0
Lahore,2026-08-18 08:00:00+00:00,86,28.87,96.65,126.19,0.8,85.37,1.85,0.61,0.15,34.9,57,1.32,8,18,8,1,94.0,105.0,-8.0,95.0,85.0
Lahore,2026-08-18 09:00:00+00:00,85,28.49,94.59,124.01,0.81,87.18,1.96,0.49,0.14,35.1,56,1.42,9,18,8,1,86.0,94.0,-1.0,88.33333333333333,87.0
Lahore,2026-08-18 10:00:00+00:00,87,29.34,96.34,126.28,0.94,89.78,2.15,0.49,0.14,32.6,64,2.41,10,18,8,1,85.0,86.0,2.0,86.0,90.0
Lahore,2026-08-18 11:00:00+00:00,90,30.76,99.17,131.64,1.28,90.84,2.34,0.58,0.16,32.9,65,0.86,11,18,8,1,87.0,85.0,3.0,87.33333333333333,92.0
Lahore,2026-08-18 12:00:00+00:00,92,31.76,101.27,139.57,1.9,89.62,2.53,0.74,0.15,32.2,69,0.0,12,18,8,1,90.0,87.0,2.0,89.66666666666667,95.0
Lahore,2026-08-18 13:00:00+00:00,95,33.05,102.24,184.5,4.88,76.51,2.63,1.9,0.13,31.9,72,1.03,13,18,8,1,92.0,90.0,3.0,92.33333333333333,99.0
Lahore,2026-08-18 14:00:00+00:00,99,34.97,102.8,261.9,9.03,58.83,2.78,3.69,0.01,30.7,80,1.39,14,18,8,1,95.0,92.0,4.0,95.33333333333333,105.0
Lahore,2026-08-18 15:00:00+00:00,105,36.95,103.8,332.2,12.06,47.73,3.03,5.26,0.0,30.3,83,1.8,15,18,8,1,99.0,95.0,6.0,99.66666666666667,108.0
Lahore,2026-08-18 16:00:00+00:00,108,38.33,103.85,382.41,14.63,41.69,3.42,6.55,0.0,29.9,85,2.17,16,18,8,1,105.0,99.0,3.0,104.0,111.0
Lahore,2026-08-18 17:00:00+00:00,111,39.36,105.08,413.05,15.9,39.45,3.78,7.2,0.0,29.5,87,2.62,17,18,8,1,108.0,105.0,3.0,108.0,111.0
Lahore,2026-08-18 18:00:00+00:00,111,39.75,106.21,423.36,16.1,38.57,3.94,7.24,0.0,28.9,93,2.21,18,18,8,1,111.0,108.0,0.0,110.0,109.0
Lahore,2026-08-18 19:00:00+00:00,109,38.78,105.35,407.15,15.26,37.97,3.89,6.71,0.0,28.4,94,2.15,19,18,8,1,111.0,111.0,-2.0,110.33333333333333,106.0
Lahore,2026-08-18 20:00:00+00:00,106,37.7,103.65,391.25,14.46,36.59,3.73,6.3,0.0,27.4,93,3.37,20,18,8,1,109.0,111.0,-3.0,108.66666666666667,102.0
Lahore,2026-08-18 21:00:00+00:00,102,36.1,102.0,365.58,13.17,36.14,3.58,5.89,0.0,25.6,98,4.25,21,18,8,1,106.0,109.0,-4.0,105.66666666666667,97.0
Lahore,2026-08-18 22:00:00+00:00,97,34.1,99.13,336.2,11.68,35.79,3.21,5.5,0.0,25.9,97,1.9,22,18,8,1,102.0,106.0,-5.0,101.66666666666667,96.0
Lahore,2026-08-18 23:00:00+00:00,96,33.43,95.34,335.09,11.56,31.87,2.64,5.72,0.0,26.1,97,1.66,23,18,8,1,97.0,102.0,-1.0,98.33333333333333,96.0
Lahore,2026-08-19 00:00:00+00:00,96,33.31,92.97,342.25,11.82,28.09,2.26,6.03,0.01,27.6,96,1.56,0,19,8,2,96.0,97.0,0.0,96.33333333333333,95.0
Lahore,2026-08-19 01:00:00+00:00,95,33.21,91.32,353.6,11.91,24.55,2.05,6.15,0.04,27.0,97,3.04,1,19,8,2,96.0,96.0,-1.0,95.66666666666667,95.0
Lahore,2026-08-19 02:00:00+00:00,95,32.89,92.44,367.73,10.9,23.64,2.08,6.02,0.7,27.2,96,2.26,2,19,8,2,95.0,96.0,0.0,95.33333333333333,90.0
Lahore,2026-08-19 03:00:00+00:00,90,30.55,96.16,333.48,7.75,31.26,2.18,5.05,2.01,28.2,93,2.44,3,19,8,2,95.0,95.0,-5.0,93.33333333333333,77.0
Lahore,2026-08-19 04:00:00+00:00,77,24.35,102.19,155.31,2.52,62.2,1.81,1.73,0.52,29.6,85,2.45,4,19,8,2,90.0,95.0,-13.0,87.33333333333333,79.0
Lahore,2026-08-19 05:00:00+00:00,79,25.25,103.66,130.14,1.39,73.82,1.73,1.12,0.28,31.1,79,2.21,5,19,8,2,77.0,90.0,2.0,82.0,83.0
Lahore,2026-08-19 06:00:00+00:00,83,27.48,105.67,125.75,1.08,81.27,1.96,0.95,0.22,31.6,72,2.3,6,19,8,2,79.0,77.0,4.0,79.66666666666667,88.0
Lahore,2026-08-19 07:00:00+00:00,88,29.82,107.72,125.4,0.94,87.96,2.27,0.8,0.18,32.3,70,2.23,7,19,8,2,83.0,79.0,5.0,83.33333333333333,91.0
Lahore,2026-08-19 08:00:00+00:00,91,31.05,107.28,124.67,0.88,92.7,2.55,0.7,0.16,32.8,68,2.04,8,19,8,2,88.0,83.0,3.0,87.33333333333333,93.0
Lahore,2026-08-19 09:00:00+00:00,93,31.87,106.09,124.43,0.9,96.72,2.92,0.66,0.14,32.0,70,2.3,9,19,8,2,91.0,88.0,2.0,90.66666666666667,95.0
Lahore,2026-08-19 10:00:00+00:00,95,33.11,105.11,133.34,1.28,98.61,3.33,0.91,0.18,28.4,90,2.13,10,19,8,2,93.0,91.0,2.0,93.0,99.0
Lahore,2026-08-19 11:00:00+00:00,99,34.76,104.29,152.21,2.12,97.34,3.78,1.44,0.25,28.9,88,0.25,11,19,8,2,95.0,93.0,4.0,95.66666666666667,102.0
Lahore,2026-08-19 12:00:00+00:00,102,35.84,103.48,173.57,3.45,94.36,4.24,1.93,0.26,31.5,76,2.07,12,19,8,2,99.0,95.0,3.0,98.66666666666667,105.0
Lahore,2026-08-19 13:00:00+00:00,105,37.01,103.03,211.9,6.12,84.49,4.47,2.59,0.15,30.1,85,1.73,13,19,8,2,102.0,99.0,3.0,102.0,109.0
Lahore,2026-08-19 14:00:00+00:00,109,38.57,102.89,267.96,9.11,70.29,4.48,3.76,0.01,29.1,90,1.4,14,19,8,2,105.0,102.0,4.0,105.33333333333333,112.0
Lahore,2026-08-19 15:00:00+00:00,112,40.03,102.1,319.69,11.25,59.07,4.38,4.9,0.0,28.8,91,2.01,15,19,8,2,109.0,105.0,3.0,108.66666666666667,114.0
Lahore,2026-08-19 16:00:00+00:00,114,40.82,99.95,358.59,12.81,50.25,4.15,5.88,0.0,28.6,92,2.01,16,19,8,2,112.0,109.0,2.0,111.66666666666667,117.0
Lahore,2026-08-19 17:00:00+00:00,117,42.18,99.43,393.68,13.9,43.87,3.98,6.62,0.0,28.3,93,1.72,17,19,8,2,114.0,112.0,3.0,114.33333333333333,122.0
Lahore,2026-08-19 18:00:00+00:00,122,44.02,99.58,421.85,14.59,39.09,3.84,7.01,0.0,29.0,91,1.96,18,19,8,2,117.0,114.0,5.0,117.66666666666667,126.0
Lahore,2026-08-19 19:00:00+00:00,126,45.54,99.67,427.86,14.44,36.55,3.73,6.82,0.0,28.5,92,1.91,19,19,8,2,122.0,117.0,4.0,121.66666666666667,129.0
Lahore,2026-08-19 20:00:00+00:00,129,47.01,100.41,426.1,14.0,35.27,3.71,6.54,0.0,28.2,92,1.87,20,19,8,2,126.0,122.0,3.0,125.66666666666667,131.0
Lahore,2026-08-19 21:00:00+00:00,131,47.86,101.37,420.62,13.51,34.16,3.72,6.29,0.0,28.0,93,2.02,21,19,8,2,129.0,126.0,2.0,128.66666666666666,132.0
Lahore,2026-08-19 22:00:00+00:00,132,47.92,101.25,416.41,13.31,31.24,3.42,6.13,0.0,27.5,95,1.52,22,19,8,2,131.0,129.0,1.0,130.66666666666666,133.0
Lahore,2026-08-19 23:00:00+00:00,133,48.46,100.99,422.94,13.59,26.42,2.89,6.04,0.0,25.9,94,3.81,23,19,8,2,132.0,131.0,1.0,132.0,134.0
Lahore,2026-08-20 00:00:00+00:00,134,48.85,101.13,426.77,13.76,22.79,2.48,5.81,0.01,28.5,93,1.74,0,20,8,3,133.0,132.0,1.0,133.0,134.0
Lahore,2026-08-20 01:00:00+00:00,134,48.81,100.75,427.6,13.54,20.28,2.26,5.6,0.02,27.8,96,2.77,1,20,8,3,134.0,133.0,0.0,133.66666666666666,133.0
Lahore,2026-08-20 02:00:00+00:00,133,48.35,102.87,438.59,12.49,19.41,2.24,5.73,0.75,27.2,88,2.88,2,20,8,3,134.0,134.0,-1.0,133.66666666666666,129.0
Lahore,2026-08-20 03:00:00+00:00,129,46.68,109.55,435.06,9.4,24.71,2.33,5.49,2.92,28.1,84,2.53,3,20,8,3,133.0,134.0,-4.0,132.0,111.0
Lahore,2026-08-20 04:00:00+00:00,111,39.36,122.64,282.42,5.37,51.16,2.58,3.23,1.38,29.5,80,2.35,4,20,8,3,129.0,133.0,-18.0,124.33333333333333,112.0
Lahore,2026-08-20 05:00:00+00:00,112,40.02,126.94,232.32,3.35,69.63,2.43,2.54,0.71,31.0,76,2.5,5,20,8,3,111.0,129.0,1.0,117.33333333333333,125.0
Lahore,2026-08-20 06:00:00+00:00,125,45.23,132.6,207.82,2.11,87.03,2.39,2.2,0.36,31.5,72,2.11,6,20,8,3,112.0,111.0,13.0,116.0,115.0
Lahore,2026-08-20 07:00:00+00:00,115,41.34,127.71,166.49,1.29,93.62,2.35,1.33,0.21,32.3,69,2.21,7,20,8,3,125.0,112.0,-10.0,117.33333333333333,104.0
Lahore,2026-08-20 08:00:00+00:00,104,36.75,117.91,144.64,1.05,93.91,2.37,0.84,0.16,32.9,68,1.83,8,20,8,3,115.0,125.0,-11.0,114.66666666666667,99.0
Lahore,2026-08-20 09:00:00+00:00,99,34.95,110.39,140.68,1.06,95.05,2.45,0.75,0.14,32.9,69,2.05,9,20,8,3,104.0,115.0,-5.0,106.0,100.0
Lahore,2026-08-20 10:00:00+00:00,100,35.36,105.58,158.57,1.84,92.1,2.6,1.34,0.23,32.1,73,1.46,10,20,8,3,99.0,104.0,1.0,101.0,108.0
Lahore,2026-08-20 11:00:00+00:00,108,38.22,105.4,198.64,3.38,86.62,2.85,2.42,0.41,29.5,82,1.36,11,20,8,3,100.0,99.0,8.0,102.33333333333333,116.0
Lahore,2026-08-20 12:00:00+00:00,116,41.55,106.44,244.05,5.52,81.2,3.15,3.44,0.49,31.5,72,1.84,12,20,8,3,108.0,100.0,8.0,108.0,125.0
Lahore,2026-08-20 13:00:00+00:00,125,45.17,106.53,314.42,9.68,68.55,3.31,4.76,0.27,30.3,81,1.32,13,20,8,3,116.0,108.0,9.0,116.33333333333333,135.0
Lahore,2026-08-20 14:00:00+00:00,135,49.18,106.9,389.92,13.0,56.93,3.4,5.52,0.01,29.3,86,0.96,14,20,8,3,125.0,116.0,10.0,125.33333333333333,143.0
Lahore,2026-08-20 15:00:00+00:00,143,52.53,106.27,440.28,14.55,53.7,3.58,5.85,0.0,28.7,89,1.2,15,20,8,3,135.0,125.0,8.0,134.33333333333334,147.0
Lahore,2026-08-20 16:00:00+00:00,147,54.38,103.0,474.92,15.7,51.96,3.66,6.09,0.0,28.2,92,1.1,16,20,8,3,143.0,135.0,4.0,141.66666666666666,151.0
Lahore,2026-08-20 17:00:00+00:00,151,55.84,100.09,509.47,16.77,47.55,3.47,6.31,0.0,28.0,94,0.78,17,20,8,3,147.0,143.0,4.0,147.0,151.0
Lahore,2026-08-20 18:00:00+00:00,151,56.03,97.13,526.63,17.17,43.63,3.13,6.23,0.01,28.7,92,0.83,18,20,8,3,151.0,147.0,0.0,149.66666666666666,147.0
Lahore,2026-08-20 19:00:00+00:00,147,54.03,94.11,500.22,15.59,42.51,2.8,5.58,0.0,28.2,93,1.03,19,20,8,3,151.0,151.0,-4.0,149.66666666666666,143.0
Lahore,2026-08-20 20:00:00+00:00,143,52.56,92.85,488.83,14.64,39.21,2.52,5.34,0.0,27.8,93,1.13,20,20,8,3,147.0,151.0,-4.0,147.0,141.0
Lahore,2026-08-20 21:00:00+00:00,141,51.75,93.07,492.27,14.47,34.19,2.31,5.35,0.0,27.7,92,1.1,21,20,8,3,143.0,147.0,-2.0,143.66666666666666,140.0
Lahore,2026-08-20 22:00:00+00:00,140,51.25,94.05,496.24,14.31,30.37,2.31,5.04,0.0,27.4,92,1.03,22,20,8,3,141.0,143.0,-1.0,141.33333333333334,139.0
Lahore,2026-08-20 23:00:00+00:00,139,51.0,94.81,495.99,13.72,27.73,2.4,4.15,0.0,27.2,92,0.99,23,20,8,3,140.0,141.0,-1.0,140.0,138.0
Lahore,2026-08-21 00:00:00+00:00,138,50.67,94.32,495.39,12.93,25.88,2.47,3.31,0.0,27.7,92,1.37,0,21,8,4,139.0,140.0,-1.0,139.0,135.0
Lahore,2026-08-21 01:00:00+00:00,135,49.21,92.99,477.61,11.66,25.48,2.37,2.9,0.0,27.3,93,1.53,1,21,8,4,138.0,139.0,-3.0,137.33333333333334,130.0
Lahore,2026-08-21 02:00:00+00:00,130,47.48,95.21,457.44,10.66,26.68,2.49,2.99,0.19,28.0,91,1.22,2,21,8,4,135.0,138.0,-5.0,134.33333333333334,125.0
Lahore,2026-08-21 03:00:00+00:00,125,45.25,99.75,429.66,9.37,30.52,2.7,3.18,1.01,29.6,84,1.2,3,21,8,4,130.0,135.0,-5.0,130.0,118.0
Lahore,2026-08-21 04:00:00+00:00,118,42.34,110.25,357.28,7.52,41.4,3.03,2.93,1.25,31.0,78,1.24,4,21,8,4,125.0,130.0,-7.0,124.33333333333333,120.0
Lahore,2026-08-21 05:00:00+00:00,120,43.08,119.73,317.51,6.02,51.77,3.01,2.85,1.19,32.3,72,1.37,5,21,8,4,118.0,125.0,2.0,121.0,135.0
Lahore,2026-08-21 06:00:00+00:00,135,49.21,134.0,284.68,4.23,69.34,2.86,2.79,0.77,32.9,67,1.48,6,21,8,4,120.0,118.0,15.0,124.33333333333333,126.0
Lahore,2026-08-21 07:00:00+00:00,126,45.69,143.13,202.75,2.0,82.9,2.05,1.75,0.3,33.4,65,1.32,7,21,8,4,135.0,120.0,-9.0,127.0,111.0
Lahore,2026-08-21 08:00:00+00:00,111,39.48,137.29,158.4,1.25,83.54,1.53,1.14,0.16,33.9,63,0.81,8,21,8,4,126.0,135.0,-15.0,124.0,102.0
Lahore,2026-08-21 09:00:00+00:00,102,35.95,127.04,145.49,1.17,84.04,1.45,0.98,0.13,33.9,62,0.74,9,21,8,4,111.0,126.0,-9.0,113.0,96.0
Lahore,2026-08-21 10:00:00+00:00,96,33.35,116.45,140.57,1.21,84.98,1.46,0.92,0.12,33.9,64,0.61,10,21,8,4,102.0,111.0,-6.0,103.0,92.0
Lahore,2026-08-21 11:00:00+00:00,92,31.48,107.55,139.72,1.39,85.46,1.56,0.92,0.14,33.6,64,0.45,11,21,8,4,96.0,102.0,-4.0,96.66666666666667,89.0
Lahore,2026-08-21 12:00:00+00:00,89,30.24,101.41,142.34,1.82,84.74,1.76,0.97,0.14,31.0,75,1.36,12,21,8,4,92.0,96.0,-3.0,92.33333333333333,90.0
Lahore,2026-08-21 13:00:00+00:00,90,30.61,98.84,182.38,4.61,74.12,1.96,1.87,0.13,30.2,82,1.25,13,21,8,4,89.0,92.0,1.0,90.33333333333333,93.0
Lahore,2026-08-21 14:00:00+00:00,93,32.12,98.28,252.16,8.47,59.3,2.16,3.34,0.01,29.4,87,1.81,14,21,8,4,90.0,89.0,3.0,90.66666666666667,96.0
Lahore,2026-08-21 15:00:00+00:00,96,33.55,97.37,313.96,11.1,49.5,2.35,4.59,0.0,29.0,90,1.55,15,21,8,4,93.0,90.0,3.0,93.0,99.0
Lahore,2026-08-21 16:00:00+00:00,99,34.89,96.22,366.65,13.42,41.32,2.58,5.69,0.0,28.6,91,1.35,16,21,8,4,96.0,93.0,3.0,96.0,104.0
Lahore,2026-08-21 17:00:00+00:00,104,36.58,96.55,414.83,15.23,34.23,2.85,6.46,0.0,28.4,92,1.41,17,21,8,4,99.0,96.0,5.0,99.66666666666667,107.0
Lahore,2026-08-21 18:00:00+00:00,107,37.95,97.1,445.8,16.24,29.17,3.05,6.76,0.0,29.7,92,1.37,18,21,8,4,104.0,99.0,3.0,103.33333333333333,108.0
Lahore,2026-08-21 19:00:00+00:00,108,38.22,96.69,446.58,16.21,26.4,3.02,6.54,0.0,29.1,94,1.04,19,21,8,4,107.0,104.0,1.0,106.33333333333333,107.0
Lahore,2026-08-21 20:00:00+00:00,107,38.02,95.86,435.8,15.7,24.97,2.79,6.18,0.0,29.2,91,2.03,20,21,8,4,108.0,107.0,-1.0,107.33333333333333,104.0
Lahore,2026-08-21 21:00:00+00:00,104,36.9,95.97,397.09,13.96,26.7,2.58,5.61,0.0,27.7,94,3.86,21,21,8,4,107.0,108.0,-3.0,106.33333333333333,98.0
Lahore,2026-08-21 22:00:00+00:00,98,34.38,99.29,320.24,10.51,33.54,2.37,4.63,0.0,26.1,91,2.07,22,21,8,4,104.0,107.0,-6.0,103.0,95.0
Lahore,2026-08-21 23:00:00+00:00,95,33.17,101.38,276.48,8.75,36.16,1.93,4.34,0.0,25.3,95,2.36,23,21,8,4,98.0,104.0,-3.0,99.0,94.0
